filename,label,label_name
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_1614_2828_20_30.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_586_1534_3_15.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_1009_2344_2_12.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D002_nucleus_1083_1629_29_43.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1683_1036_20_32.tif,2.0,NIH3T3_4
NIH3T3_1/MN1_488epcam_568vim_D001_nucleus_55_1502_16_17.tif,0.0,NIH3T3_1
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_507_804_6_21.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D002_nucleus_2114_2182_4_15.tif,1.0,NIH3T3_2
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_959_2453_21_29.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_2914_2637_30_39.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_165_1893_22_31.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2282_945_2_10.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_753_1445_4_29.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D004_nucleus_1380_2949_17_28.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_650_1775_30_48.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_115_2522_0_10.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_2572_233_21_30.tif,3.0,NIH3T3_3
NIH3T3_1/MN1_488epcam_568vim_D001_nucleus_1239_2765_50_65.tif,0.0,NIH3T3_1
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_944_2233_3_12.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_2719_295_28_40.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_427_1735_0_9.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_2733_2209_44_51.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_2331_123_11_21.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2020_807_18_28.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_2394_1179_22_33.tif,2.0,NIH3T3_4
NIH3T3_1/MN1_488epcam_568vim_D002_nucleus_1309_270_6_18.tif,0.0,NIH3T3_1
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_187_333_6_16.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_733_2496_25_35.tif,1.0,NIH3T3_2
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_384_1155_22_32.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_2346_1107_4_12.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_655_368_9_22.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_491_53_16_24.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_1596_2222_26_44.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_2516_2619_30_38.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_1658_1115_8_21.tif,2.0,NIH3T3_4
NIH3T3_1/MN1_488epcam_568vim_D004_nucleus_831_1923_38_50.tif,0.0,NIH3T3_1
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_1831_2506_21_33.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_2418_199_37_48.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_1243_2469_20_35.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_1897_2336_30_48.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_1573_1989_12_23.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_1873_1799_2_12.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_200_1304_25_38.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D004_nucleus_2387_1777_20_32.tif,1.0,NIH3T3_2
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_1343_2351_1_13.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_1311_2211_8_20.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D004_nucleus_2856_1996_30_42.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_1457_2315_41_51.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_1487_2626_38_50.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_790_476_62_71.tif,1.0,NIH3T3_2
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_2122_115_25_31.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_359_1190_15_26.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D002_nucleus_296_1466_13_24.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1771_2656_17_33.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_1175_60_33_45.tif,3.0,NIH3T3_3
NIH3T3_1/MN1_488epcam_568vim_D005_nucleus_1218_377_29_44.tif,0.0,NIH3T3_1
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_8_1373_67_71.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D002_nucleus_2871_1462_14_29.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_2512_1414_3_12.tif,1.0,NIH3T3_2
NIH3T3_1/MN1_488epcam_568vim_D004_nucleus_1011_1579_7_20.tif,0.0,NIH3T3_1
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_1677_2045_0_6.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1902_782_40_51.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D004_nucleus_411_1291_11_22.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1036_826_3_16.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_2207_1533_40_51.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_2662_1227_35_46.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1419_639_36_50.tif,2.0,NIH3T3_4
NIH3T3_1/MN1_488epcam_568vim_D004_nucleus_1678_1273_7_19.tif,0.0,NIH3T3_1
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_2553_530_19_28.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_2888_782_23_36.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_1410_1650_2_13.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_1336_801_7_24.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_960_1973_25_38.tif,2.0,NIH3T3_4
NIH3T3_1/MN1_488epcam_568vim_D001_nucleus_2104_899_30_47.tif,0.0,NIH3T3_1
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_476_1_2_12.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_899_2683_15_30.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_1652_1010_21_32.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D002_nucleus_1945_2493_9_23.tif,1.0,NIH3T3_2
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_1411_2836_21_32.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_759_1132_4_17.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2532_1353_0_6.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_882_2141_30_40.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_1953_662_21_29.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_2639_2275_13_24.tif,3.0,NIH3T3_3
NIH3T3_1/MN1_488epcam_568vim_D001_nucleus_1513_2164_10_25.tif,0.0,NIH3T3_1
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_1_1581_11_19.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_532_1064_0_15.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_1748_2048_1_10.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_958_2721_0_7.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_648_1217_42_51.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_2817_2815_18_32.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_2566_820_39_51.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_2524_485_40_51.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_2531_2483_19_29.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_953_2588_26_35.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_1370_800_19_32.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_591_1646_27_39.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2010_653_20_29.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1272_1080_1_14.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_2015_248_34_45.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1188_880_0_10.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_2237_2936_5_16.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_244_215_25_36.tif,1.0,NIH3T3_2
NIH3T3_1/MN1_488epcam_568vim_D002_nucleus_2470_1051_59_71.tif,0.0,NIH3T3_1
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_2804_226_31_36.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_2839_371_34_42.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D002_nucleus_2605_2050_42_55.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_1419_2174_24_34.tif,1.0,NIH3T3_2
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_881_1095_37_50.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_1551_2939_29_40.tif,1.0,NIH3T3_2
NIH3T3_1/MN1_488epcam_568vim_D002_nucleus_592_54_31_43.tif,0.0,NIH3T3_1
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1313_180_16_26.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_521_759_27_35.tif,1.0,NIH3T3_2
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_2883_318_32_41.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1412_702_10_21.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_1658_1099_34_48.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2606_2253_12_21.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_2359_577_25_36.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_2133_2708_3_15.tif,2.0,NIH3T3_4
NIH3T3_1/MN1_488epcam_568vim_D004_nucleus_1380_291_14_27.tif,0.0,NIH3T3_1
NIH3T3_2/MN2_488epcam_568vim_D004_nucleus_1971_958_60_71.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_2736_105_38_53.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_1657_1339_8_22.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_2182_78_37_47.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_2546_2843_24_38.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1119_1716_29_43.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_2551_2092_30_43.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_2623_460_35_45.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_2082_1708_2_11.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_2750_1346_4_14.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_648_668_14_25.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_183_473_28_36.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_864_1502_5_18.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_482_1306_0_12.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_649_2172_17_28.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_2853_616_2_14.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_1178_2894_13_25.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_2482_191_17_25.tif,3.0,NIH3T3_3
NIH3T3_1/MN1_488epcam_568vim_D003_nucleus_443_1160_17_29.tif,0.0,NIH3T3_1
NIH3T3_1/MN1_488epcam_568vim_D004_nucleus_2605_1877_46_60.tif,0.0,NIH3T3_1
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_2585_1889_37_48.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1133_2318_0_10.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_1580_1782_19_34.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2701_1502_0_7.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_1376_420_9_22.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_1266_2274_7_24.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_833_1711_29_39.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_263_1409_5_17.tif,1.0,NIH3T3_2
NIH3T3_1/MN1_488epcam_568vim_D004_nucleus_49_2763_48_63.tif,0.0,NIH3T3_1
NIH3T3_2/MN2_488epcam_568vim_D001_nucleus_2740_842_8_17.tif,1.0,NIH3T3_2
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_2788_1226_32_41.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_2682_1169_27_46.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_1704_309_20_30.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_1171_2264_0_9.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_2074_2904_32_43.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2184_2358_8_19.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_2767_960_19_31.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_1803_2752_24_36.tif,1.0,NIH3T3_2
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_1996_1259_15_28.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_14_2666_6_17.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_850_2499_0_8.tif,2.0,NIH3T3_4
NIH3T3_1/MN1_488epcam_568vim_D004_nucleus_2652_1576_6_18.tif,0.0,NIH3T3_1
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_928_2374_4_18.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D003_nucleus_1655_1919_0_11.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_1092_384_26_35.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_2835_519_14_26.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_1561_2867_21_32.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_2325_1753_23_38.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D002_nucleus_2803_1250_0_8.tif,1.0,NIH3T3_2
NIH3T3_1/MN1_488epcam_568vim_D003_nucleus_1572_791_60_71.tif,0.0,NIH3T3_1
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_1364_2898_22_33.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D004_nucleus_2155_1673_20_32.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D002_nucleus_1615_1139_17_29.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_1611_2708_19_33.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2485_2374_6_14.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2615_47_22_34.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_1766_2215_2_15.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_1290_735_22_33.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D003_nucleus_1239_2652_17_29.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_671_2296_6_17.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_2286_1_36_42.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D001_nucleus_692_525_11_24.tif,2.0,NIH3T3_4
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_2445_210_18_29.tif,2.0,NIH3T3_4
NIH3T3_1/MN1_488epcam_568vim_D002_nucleus_431_2722_3_14.tif,0.0,NIH3T3_1
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_2616_1516_37_50.tif,3.0,NIH3T3_3
NIH3T3_2/MN2_488epcam_568vim_D002_nucleus_38_2148_0_4.tif,1.0,NIH3T3_2
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_480_2785_25_37.tif,2.0,NIH3T3_4
NIH3T3_3/MN3_488epcam_568vim_D003_nucleus_2123_488_20_34.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D002_nucleus_1667_1621_22_34.tif,3.0,NIH3T3_3
NIH3T3_3/MN3_488epcam_568vim_D001_nucleus_90_1412_10_23.tif,3.0,NIH3T3_3
NIH3T3_4/MN4_488epcam_568vim_D002_nucleus_1349_1009_9_20.tif,2.0,NIH3T3_4
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_1_2271_49_57.tif,1.0,NIH3T3_2
NIH3T3_2/MN2_488epcam_568vim_D005_nucleus_894_2628_19_33.tif,1.0,NIH3T3_2
